"timeStamp","Exp0_OxygenTemp","Exp0_Oxygendphi","Exp0_OxygenpercentO2","Exp0_OxygensingelIntensity","Exp0_OxygenAmbientLight","Exp0_PhValue","Exp0_PresensO2value","Exp0_PH.calTemp","Exp0_PH.Ref.Amplitude","Exp0_PH.Amplitude","Exp0_PH.Phase.shift","Exp0_PH.calibration.Pressure","Exp0_Presens.02.Ref.Amp","Exp0_Presens.02.Amp","Exp0_Presens.02.Phase","Exp0_Presens.02.cal.Temp","Exp0_Presens.errorcode","Exp0_TempPump","Exp0_TempCamera","Exp1_OxygenTemp","Exp1_Oxygendphi","Exp1_OxygenpercentO2","Exp1_OxygensingelIntensity","Exp1_OxygenAmbientLight","Exp1_PhValue","Exp1_PresensO2value","Exp1_PH.calTemp","Exp1_PH.Ref.Amplitude","Exp1_PH.Amplitude","Exp1_PH.Phase.shift","Exp1_PH.calibration.Pressure","Exp1_Presens.02.Ref.Amp","Exp1_Presens.02.Amp","Exp1_Presens.02.Phase","Exp1_Presens.02.cal.Temp","Exp1_Presens.errorcode","Exp1_TempPump","Exp1_TempCamera","Temp_airHighPresision","Temp_Heater","Pressure_Electronics","Pressure_LateAccess","Imu_gyroX","Imu_gyroY","Imu_gyroZ","Imu_accelegrationX","Imu_accelegrationY","Imu_accelegrationZ","Imu_orientationX","Imu_orientationY","Imu_orientationZ","X36V.current","X36V.voltage","X12V.current","X12V.voltage","X5V.current","X5V.voltage","X3V.current","X3V.voltage","ssd.current","ssd.voltage","pump0.current","pump0.voltage","pump1.current","pump1.voltage","flowCellLed0.current","flowCellLed0.voltage","flowCellLed1.current","flowCellLed1.voltage"
1552068132,24595.1970513664,32152.9866942231,8104.79460666621,6454.23010251043,65105.8812999557,7537.62148095818,9236456.96491787,0,0,0,0,0,0,0,0,0,0,24631.792351572,24651.0176944076,23860.9595490529,28763.0993309379,10917.4228514427,7904.04154860108,65244.5048721568,0,0,0,0,0,0,0,0,0,0,0,0,24717.6227932358,24831.0881005406,23078.0973266229,24869.5985119045,9496.15455021854,9710.45256443012,19.6375842134999,17.3433469958994,-7.12868561307049,254.639938775697,-191.989098225662,3643.9907827568,0,0,0,414.506122591019,29192.2940122884,529.897148829949,12059.5786802657,372.215980623465,5080.04933097908,516.71449927155,3350.53067932916,237.571031739045,3344.28751728447,0,0,0,0,145.66451969099,66.5841773712305,263.932896300542,52.7162302163933
1552068138,24595.1735765465,32155.7764911865,8103.73077652677,6454.41452900904,65105.1211965455,7539.43082912233,9236458.44844889,0,0,0,0,0,0,0,0,0,0,24630.0420124455,24653.3842381684,23860.044607454,28761.1555634493,10916.3450009681,7904.51901452293,65244.6873028443,0,0,0,0,0,0,0,0,0,0,0,0,24717.7819802398,24829.8760593836,23077.827779494,24869.5248491628,9495.29228352392,9709.67665790224,19.5260308731996,20.3266626683751,-5.26758582191484,256.621326631044,-192.11715892633,3645.15006976129,0,0,0,413.242071839287,29192.9947015471,530.048028106178,12058.928867484,368.138490420006,5081.03323478881,517.592587963603,3351.93473056684,237.443511475858,3342.98992438696,0,0,0,0,145.781964147169,67.848034883519,263.063725331646,56.1146029372934
1552068143,24595.4161399262,32155.21849615,8101.80886617899,6455.6613347494,65104.2750759802,7540.45517023226,9236458.37006137,0,0,0,0,0,0,0,0,0,0,24626.3014667247,24651.8166013644,23860.7705090703,28760.1244267866,10920.6453576558,7903.67075946053,65246.4256213385,0,0,0,0,0,0,0,0,0,0,0,0,24719.1561808796,24828.8052671544,23077.3772060177,24869.312900846,9497.92644526309,9711.25622466738,20.1199063679551,19.3926900973491,-3.28102733169174,253.329813021452,-192.815529494236,3644.87805480732,0,0,0,415.399258287604,29192.470060723,532.040265462246,12056.642770909,370.714405739869,5082.68833692695,518.160030385743,3350.65048217298,236.192716937633,3343.50711313049,0,0,0,0,145.551273946774,67.4714714069862,262.371324420302,54.5197681745716
1552068150,24593.1746419572,32155.8431164524,8102.42310891336,6452.46243295317,65104.7284350457,7538.02981354477,9236457.43108653,0,0,0,0,0,0,0,0,0,0,24630.2955259297,24649.897168439,23859.6317327237,28760.0244759133,10917.4482295941,7904.60345132905,65244.4041205578,0,0,0,0,0,0,0,0,0,0,0,0,24719.8942065914,24829.7740911369,23076.7791638284,24868.8726762829,9495.53861767148,9708.55357129145,19.0869900627595,19.3195932072064,-4.03220786294316,255.586973056313,-192.685059673532,3645.64762380379,0,0,0,414.118022255533,29191.8648726375,529.967653618613,12059.0690248105,370.404793839325,5080.15358928152,517.621379611326,3351.50008389591,238.112782504717,3341.85940257139,0,0,0,0,146.549421774503,67.6918802212692,264.362010609727,54.4772902855037
1552068156,24592.5783953696,32152.1998237274,8104.01476260819,6455.49382236286,65104.2533353411,7535.74740510817,9236460.03789908,0,0,0,0,0,0,0,0,0,0,24630.5333040346,24652.8442020433,23861.0519095132,28761.7286313925,10917.9185170657,7905.18874798225,65243.8964224791,0,0,0,0,0,0,0,0,0,0,0,0,24718.419943661,24831.3975445607,23077.4113906836,24870.8288512342,9494.82124720436,9708.77634057976,19.9215008445454,18.5985980921978,-4.65956712181723,256.761569419495,-192.887968474242,3644.81246836791,0,0,0,414.5156593417,29192.5379231607,531.727697484103,12058.4969684493,371.219735179478,5081.90621070142,518.596958315052,3350.1158600495,235.056973490122,3343.2275874544,0,0,0,0,146.949051643385,70.1147425557861,262.690059034708,56.844221006625
1552068161,24594.8883265888,32153.5500220043,8102.92023971215,6455.62705900979,65103.7466079615,7538.99547415487,9236460.17972038,0,0,0,0,0,0,0,0,0,0,24630.3605017662,24651.864316127,23860.9876698529,28759.1464819094,10916.7940714612,7904.42788211823,65245.5306770331,0,0,0,0,0,0,0,0,0,0,0,0,24718.8281721144,24830.5216087453,23076.1929872772,24868.9829540011,9496.94640032318,9711.00340631463,18.5867408897422,19.2316910921369,-6.51432085672353,256.123019839909,-192.649994725767,3646.01681398589,0,0,0,415.686616168065,29191.7571585171,531.218541113431,12058.9027490047,370.927418089097,5082.66186707297,515.106519230477,3350.89523669707,235.349709930383,3344.38113895325,0,0,0,0,147.462900058897,68.1640473610237,262.789639115125,56.5358279088106
1552068166,24595.0823452695,32153.9589506272,8104.30106275769,6453.439713176,65106.1553745121,7539.09554065914,9236458.40364991,0,0,0,0,0,0,0,0,0,0,24630.6635379095,24651.8181727062,23859.7398992283,28761.3745398494,10916.8466836329,7905.2143421619,65244.2457279331,0,0,0,0,0,0,0,0,0,0,0,0,24716.9833418368,24831.3329260898,23076.3366213677,24871.736229668,9496.43017587899,9711.26239522057,19.8832340868073,18.1380587636546,-4.99655168290592,256.271647814951,-194.524722180123,3646.39714640961,0,0,0,415.028599770455,29194.7497646998,527.854054740712,12058.9014129497,372.036582311115,5081.87138152347,516.091460535059,3350.60794677618,235.261497142891,3342.05244986035,0,0,0,0,145.770221441281,68.3879998071213,265.138177241261,57.0091443764885
1552068172,24595.5803244131,32155.5752644462,8102.05079575965,6454.56447666408,65105.299958932,7537.99796300919,9236459.44947551,0,0,0,0,0,0,0,0,0,0,24629.0212850461,24652.5579476604,23859.8218793091,28761.5377386588,10918.4156031048,7904.72630800475,65244.9828891391,0,0,0,0,0,0,0,0,0,0,0,0,24717.3063671988,24831.0391897734,23077.0283413157,24869.1488551323,9497.29154927292,9710.27054743964,18.4985863215965,18.1052106428595,-5.43475482059272,253.92435037181,-192.767694646511,3645.26410921588,0,0,0,413.534671829074,29191.6986471869,531.395503822122,12061.7215014497,371.40972415163,5081.71847111559,516.825348814162,3351.81525602939,236.613395644708,3343.77762708169,0,0,0,0,147.309690323561,66.7362042548455,264.453589255581,55.0046910294511
1552068177,24595.2722293032,32152.9328897434,8102.0706851196,6454.59335499375,65103.9565343045,7538.78791864705,9236459.00520429,0,0,0,0,0,0,0,0,0,0,24627.8540060156,24649.4492820367,23861.1152794336,28762.2365232482,10916.9474193338,7904.78456609107,65243.5397141856,0,0,0,0,0,0,0,0,0,0,0,0,24717.8850105445,24832.5464060035,23078.1327784309,24869.8476888705,9495.35872587047,9711.73373193144,19.9022043279339,17.5616804753195,-6.28417031927817,255.563366801019,-193.232395390218,3645.96270319632,0,0,0,412.352643005808,29191.9946969242,528.362082160214,12061.4444258629,370.487867631589,5083.04854567346,516.871360147674,3352.02827821412,235.797965732767,3342.81830540161,0,0,0,0,147.839867973959,66.8447473254578,261.668889319779,55.4200740730641
1552068182,24591.9696838952,32153.0914340349,8103.15200688508,6454.53840273425,65104.5092242383,7539.7465410967,9236459.58502534,0,0,0,0,0,0,0,0,0,0,24630.6988817976,24654.0140479529,23861.8354089209,28760.4332395515,10915.8633749225,7904.31106739393,65246.0942050355,0,0,0,0,0,0,0,0,0,0,0,0,24718.1392906238,24830.4097994151,23077.2138138194,24868.2382206284,9494.98250380464,9709.51321083489,18.9575741590705,18.1253177398039,-5.4867057950811,254.743474103607,-192.636517257731,3646.1599589557,0,0,0,413.790810828556,29192.5246243936,531.024786837738,12057.2510557481,371.324073559804,5083.19267227042,515.106866568589,3349.39168724837,234.210073681498,3344.90437658864,0,0,0,0,146.264680995075,68.1483757371099,262.749851573181,56.8322800184666
1552068188,24594.5648891912,32154.1237788823,8102.68616675427,6453.7462382637,65105.1603088473,7536.36824983191,9236458.54729974,0,0,0,0,0,0,0,0,0,0,24630.646512251,24650.2975633073,23862.6053679428,28762.7642072753,10917.3380783383,7902.69837759189,65242.8469753289,0,0,0,0,0,0,0,0,0,0,0,0,24719.4343561389,24830.4059365499,23078.0079284643,24869.8704384446,9496.14291229637,9712.06516772706,18.6904115197375,18.1363994855308,-3.28645276157934,254.934775069199,-192.044210324883,3645.11197005196,0,0,0,413.37049385513,29191.5161593785,530.602114258298,12059.449352259,372.318949653084,5080.90452536352,515.508917314006,3349.23433825235,237.475125777417,3342.40797985071,0,0,0,0,148.231922567422,67.0712599424613,261.963701015195,55.2933905232985
1552068193,24875.3577564577,32218.5981055752,8019.86944272046,6519.67910311801,65125.0872510184,7529.93974574479,9444529.79504102,0,0,0,0,0,0,0,0,0,0,25353.1896773379,25548.099701195,23871.4422961545,28794.3857998279,10881.8929897912,8023.33593299839,65158.6299617747,0,0,0,0,0,0,0,0,0,0,0,0,25650.246489387,25469.8058119399,23204.8188348917,25883.5494790298,9501.94472218658,9714.12769341979,-9.31695414248227,27.8993596307425,14.2529066374924,254.055600897884,-187.848843312787,3668.84963037003,0,0,0,418.9826371959,29219.5746336896,520.271560791678,12055.4420302861,373.749190005598,5073.84322747223,454.483366295007,3342.57038177913,95.0406654903131,3358.92188667105,0,0,0,0,138.117352017448,48.2372003854929,272.020060328649,61.2134181119902
1552068198,24876.5546760926,32218.0052771414,8019.56915520373,6518.1472016611,65125.2157938029,7529.84741391321,9444529.90652323,0,0,0,0,0,0,0,0,0,0,25350.392766823,25547.9677083626,23871.7481454374,28793.4118069004,10882.7962956209,8021.26268210903,65158.4285172681,0,0,0,0,0,0,0,0,0,0,0,0,25649.3233208246,25469.8666387962,23204.1511220107,25881.609070125,9501.23629672428,9714.40974189635,-10.2774251097009,29.8968817780265,14.3329269245368,256.069773085031,-190.301633790669,3669.33660478081,0,0,0,416.788744202947,29220.9077308545,519.176087734682,12055.4134179963,374.015102754991,5074.04357707503,454.888216510498,3342.06184659963,95.6563621659802,3358.55720534189,0,0,0,0,138.911222496647,47.7307602889905,272.241842108559,61.5945151922032
1552068203,24876.9934574023,32218.1745060457,8018.71617928452,6518.60468311343,65125.4256106528,7533.24758796928,9444529.99430432,0,0,0,0,0,0,0,0,0,0,25351.6352659918,25548.0477977728,23871.6431161964,28794.492954921,10884.3387890215,8021.44775405243,65158.4576176893,0,0,0,0,0,0,0,0,0,0,0,0,25648.5071482456,25470.117619606,23204.1466570785,25879.3373361895,9502.28230438218,9716.66443731257,-9.02348427440237,29.7674712326776,13.2158266339369,255.493507317499,-189.831937286936,3669.6721759969,0,0,0,418.674660789423,29219.6062144803,521.340682351175,12055.0480340006,373.634079830969,5073.78072635101,454.817018732052,3343.61308634105,94.2617628519823,3358.22477293332,0,0,0,0,140.111946636138,47.7253007085306,271.39068561426,61.2768364779861
1552068208,24878.1145434103,32218.2591238216,8020.88327504672,6515.39623256915,65124.641872134,7530.79243549354,9444530.14182233,0,0,0,0,0,0,0,0,0,0,25351.4643507497,25547.7845668429,23871.549414359,28793.1794628066,10884.049226127,8022.33450267419,65159.6161608066,0,0,0,0,0,0,0,0,0,0,0,0,25647.4011837574,25470.375749595,23205.6922020795,25883.7567348967,9501.8236229133,9714.78400934389,-9.80990779161047,29.7498050587574,13.3143726029871,253.905558400415,-189.089285501939,3673.41486368491,0,0,0,419.968537825167,29220.5986087768,521.172581830375,12055.300658453,371.476438545223,5074.20672142575,455.172412437937,3342.04536410052,94.1754371936421,3356.85315304088,0,0,0,0,136.283740184943,48.0525085118942,272.904128713265,61.8588822708539
1552068214,24875.4152647604,32219.3565278791,8019.19371989955,6518.98843053666,65124.7380047537,7529.88790059959,9444529.77056641,0,0,0,0,0,0,0,0,0,0,25350.3564157232,25547.4097738071,23873.1532623776,28793.335612204,10882.8641352823,8021.20126435169,65158.5550399475,0,0,0,0,0,0,0,0,0,0,0,0,25649.5326551018,25468.7257858124,23205.5592870457,25879.9038296801,9502.93061397491,9713.85650357866,-10.3963723410985,28.018604709425,13.5728853751407,254.512157969381,-189.080101032978,3671.27516550742,0,0,0,419.133547923301,29220.4639504455,519.379372408754,12056.2776719117,373.885474104523,5075.7752450362,455.716069497726,3343.02396397692,93.9622940735436,3357.22962719634,0,0,0,0,142.277366769162,49.0989104255396,273.13680178127,62.74603838054
1552068219,24877.6904303626,32218.8202408005,8018.71266353164,6517.5228837365,65124.4036144018,7529.12688821744,9444527.49511959,0,0,0,0,0,0,0,0,0,0,25352.1565714007,25547.4865900976,23873.4085986973,28794.2775141163,10884.2624986054,8021.1186844667,65159.8499556836,0,0,0,0,0,0,0,0,0,0,0,0,25649.6751604859,25471.6301337848,23205.1850239973,25881.6738565487,9502.31264981043,9715.58801073097,-8.58400238308303,29.6076690659294,15.4197607515947,253.247249677489,-189.476983415033,3671.82406244542,0,0,0,419.566199344531,29218.7587036213,519.134780149306,12055.6653277366,373.063127892934,5073.25929858711,454.016301661865,3345.18698200788,92.4112529725924,3356.96499174652,0,0,0,0,137.432783794444,48.5641708257993,272.23919888808,62.5698593483119
1552068224,24878.0812439818,32221.4245434499,8018.58334985997,6518.74069683019,65124.8699489688,7529.31319262237,9444532.1139872,0,0,0,0,0,0,0,0,0,0,25352.1726943728,25546.4957876355,23873.2723738063,28794.6287489136,10883.1658516323,8021.81474041448,65158.3417642296,0,0,0,0,0,0,0,0,0,0,0,0,25648.886535093,25469.3322010276,23206.1214300073,25880.9271645811,9503.02349560708,9713.84112944781,-10.3082193610287,29.4010696042986,12.3687537946786,255.625585383668,-188.577910201933,3670.7260056041,0,0,0,419.881666420756,29218.7078489612,518.366922374474,12057.1515833998,373.897795775308,5073.67570692375,454.606246407334,3343.47280157521,95.5044314029072,3357.12829546965,0,0,0,0,140.264081101313,48.9894355856564,271.205306685745,61.2873719897503
1552068229,24877.1940848231,32219.8246833035,8019.72152308288,6518.99611414754,65126.0433854576,7529.04766814497,9444529.24890062,0,0,0,0,0,0,0,0,0,0,25350.7122159891,25548.6708984286,23871.870171871,28792.513889228,10882.9709965796,8020.90251308283,65159.4797882717,0,0,0,0,0,0,0,0,0,0,0,0,25650.6023411808,25471.1177769698,23205.0549957466,25882.7738896019,9501.59815983516,9714.04905757758,-9.98919637435934,27.9479072408127,14.8605285542904,255.827653051437,-188.622139481676,3669.1249053049,0,0,0,418.620766540226,29219.0066453822,519.201037855414,12054.7693274055,373.933424835769,5074.62477384416,455.777579838063,3342.70971447492,94.7998202322925,3357.42808270684,0,0,0,0,140.965776289951,48.2413513344454,271.594002089821,61.5267275770591
1552068235,24877.4870303178,32217.660895632,8019.95744003139,6517.37592320248,65124.0505467302,7530.40632985766,9444531.19095801,0,0,0,0,0,0,0,0,0,0,25353.0969643436,25548.7730937277,23870.840390371,28793.3464769721,10884.709897555,8022.05954030074,65158.0308846404,0,0,0,0,0,0,0,0,0,0,0,0,25647.1504149838,25470.4592855052,23205.1461173424,25880.5631717413,9503.11263786013,9712.99065313682,-8.96884392135771,30.1109061449067,13.8312358941114,253.645180352357,-188.568375170926,3670.25979593962,0,0,0,418.128717248365,29219.4071766567,520.809813096684,12055.1585285883,372.774552439923,5073.860441565,453.636528594956,3343.88835383536,93.0685764772874,3356.90787560625,0,0,0,0,140.691262735111,49.1522431404118,274.697498579484,63.4467601436941
1552068240,24877.3740601166,32218.9573643748,8019.57513148456,6517.18225301375,65125.6398575559,7530.31914856449,9444528.99656766,0,0,0,0,0,0,0,0,0,0,25352.0530344661,25548.1017830122,23871.2897802473,28794.0152801719,10882.91529507,8021.49509067725,65159.2765823848,0,0,0,0,0,0,0,0,0,0,0,0,25649.4178694164,25469.1543918769,23203.9812556269,25880.2427121814,9504.75113334031,9715.54964682704,-10.1362904995481,30.4559508828144,14.3952371482002,253.492386878597,-188.143102352328,3670.39511337869,0,0,0,418.927604202001,29219.8225117851,519.500135896101,12056.0201947192,373.409403265933,5074.9023168906,455.142180834063,3343.44339184462,92.9835608728517,3357.93648044004,0,0,0,0,139.64150968942,50.1478488399515,273.005353531685,63.5358828007274
1552068245,24877.9567309089,32219.0892749161,8017.77629502622,6517.9226130198,65126.5852161717,7529.30071415007,9444529.08012541,0,0,0,0,0,0,0,0,0,0,25351.8000539439,25548.5876197209,23871.0263220927,28794.519918077,10884.2386882298,8021.89228863209,65159.5218187059,0,0,0,0,0,0,0,0,0,0,0,0,25650.3324108468,25468.6436663677,23204.1813607214,25881.7552701156,9501.56403119596,9715.18861796669,-9.51694288369279,31.3275025292413,14.9859035236009,255.127977516436,-188.607966640927,3670.18115663642,0,0,0,419.234683544569,29219.0927425396,518.988775686821,12055.7078481091,372.46105140645,5073.86539459328,453.567911632653,3342.48096881574,94.7000811412588,3360.2564039142,0,0,0,0,137.725499429434,49.627049749638,271.733934446572,62.7353439782391
1552068250,24876.233609217,32219.6501566711,8018.38639195931,6518.50035677542,65124.8469418491,7529.28741311412,9444528.79304254,0,0,0,0,0,0,0,0,0,0,25351.7563710164,25548.3342223759,23871.3614512428,28792.9925476005,10883.8587257783,8020.6559282219,65160.2948176783,0,0,0,0,0,0,0,0,0,0,0,0,25647.8819121262,25470.0515111437,23205.6659430295,25883.2536986082,9502.11275644702,9713.55689091035,-8.14538093420382,29.8864858287212,12.2884562019051,254.52508964876,-187.893007891533,3669.88200013137,0,0,0,416.873620732053,29218.3075715972,519.733761935629,12055.3908587697,373.920788306913,5075.09259076736,456.104858049596,3343.48770399337,94.2726098305778,3358.39055528728,0,0,0,0,140.483138433627,47.6969985917141,272.193920529507,62.6144870910869
1552068255,24875.7250024079,32221.2034378219,8019.19716726245,6518.81121875847,65124.288554581,7530.95540763287,9444529.89303281,0,0,0,0,0,0,0,0,0,0,25351.153793627,25547.8281767666,23870.3263061595,28794.3048329047,10884.9856979684,8022.82309170196,65160.2664417087,0,0,0,0,0,0,0,0,0,0,0,0,25647.1766274188,25471.0770786929,23204.0382311568,25880.8102990623,9503.76989161367,9714.90482462622,-9.01536430200505,29.8179165089906,15.0156172099941,255.281408439769,-187.530633232645,3670.74862970634,0,0,0,418.666986303181,29219.7898737203,520.268105670586,12056.6134624889,372.588440505744,5073.30786210204,454.705331418324,3343.07082704604,94.4310642211029,3358.33939896441,0,0,0,0,138.618066850097,49.135582352192,271.090121007193,63.4444639868246
1552068260,24875.9201023149,32220.5046070917,8017.4184874815,6518.5604204661,65126.6751097484,7529.24937560842,9444528.60108515,0,0,0,0,0,0,0,0,0,0,25352.693849384,25548.2545467863,23871.8745228096,28794.4538638056,10884.4849699186,8021.80991890422,65157.9981741647,0,0,0,0,0,0,0,0,0,0,0,0,25648.0222487122,25470.1042130095,23203.0242558573,25881.2237066089,9501.14125906882,9713.95507396094,-9.3213667163397,29.3800202304324,12.3596724340378,254.546315270929,-188.381680920537,3668.60703489484,0,0,0,416.756974363979,29218.2653754608,519.37411522829,12056.0585270141,375.225415750793,5075.40569795731,454.792147499951,3342.11195821522,93.0607813719717,3358.86444697603,0,0,0,0,139.548885127911,47.4406962326129,273.69036371178,61.8867934348518
1552068266,24877.3397376672,32218.8168248639,8020.61962263862,6519.81850499838,65125.1471181529,7530.93359657825,9444528.20303909,0,0,0,0,0,0,0,0,0,0,25351.5271624043,25549.3525819282,23872.2431639102,28796.1288664603,10881.2511334693,8021.95037546817,65159.8276737508,0,0,0,0,0,0,0,0,0,0,0,0,25649.3070281437,25468.7876726836,23203.4584514248,25881.2772646628,9500.95945049163,9716.30694597613,-9.20500316538795,32.1711630488978,11.9506424090349,254.693367213917,-186.843121255127,3670.97012261051,0,0,0,417.85302257726,29219.6232281963,518.090248079684,12056.2724934677,373.47254712658,5073.30481389015,455.962785871943,3345.13684543349,94.2447717771247,3356.68567734378,0,0,0,0,138.890153179714,46.8356153564992,270.970104817731,61.0278205303694
1552068272,24876.3334118129,32220.8865843169,8019.84005066938,6519.23989998784,65126.4559256234,7529.00186086969,9444529.64053319,0,0,0,0,0,0,0,0,0,0,25351.543387442,25549.9371097201,23871.2629715266,28792.802573031,10884.775374979,8020.9079753953,65159.433939462,0,0,0,0,0,0,0,0,0,0,0,0,25647.5308985279,25471.5547434058,23206.2350025733,25880.6807079466,9503.31882901122,9713.06969291664,-8.65648386768786,29.6773824778124,12.9394108211597,254.258455644783,-188.746516020497,3670.0026137743,0,0,0,417.25607945092,29221.1527390826,521.395177419514,12054.3782266592,372.6755248274,5074.06923881751,453.75440516736,3342.69837713697,94.2374295303815,3355.97194877669,0,0,0,0,137.7340147096,49.3591721330695,272.099969812424,63.0365231297736
1552068277,24877.422407382,32219.2428824621,8019.71720902282,6518.18689899743,65125.028844898,7530.3238322474,9444529.10696824,0,0,0,0,0,0,0,0,0,0,25352.9166029905,25550.1179232769,23872.5670244681,28796.8477519208,10883.4490120739,8021.75323210667,65159.1515717435,0,0,0,0,0,0,0,0,0,0,0,0,25647.4244420311,25470.7879189487,23204.5940850263,25881.4959026192,9500.56598952561,9713.91411146818,-7.81697986971558,28.5391890886436,13.3654011859613,254.004232146777,-189.837959546932,3671.36030058947,0,0,0,417.882924400472,29218.9941860648,521.975956116584,12056.4644758556,374.375520225116,5074.226290336,455.096624519049,3342.07201321248,93.5989899979441,3356.74678194452,0,0,0,0,138.628826350429,48.8557029849316,272.486261691603,61.7374553941305
1552068282,24878.5222898724,32216.266633785,8018.64818492124,6518.16256221893,65123.9667395583,7530.57317009738,9444529.45527694,0,0,0,0,0,0,0,0,0,0,25352.3485359645,25545.6697374331,23872.5327705385,28794.7558859368,10881.4340859355,8021.60234111774,65159.2562892901,0,0,0,0,0,0,0,0,0,0,0,0,25648.8760838557,25469.6322395976,23204.5413669391,25877.9268492831,9502.2106316694,9715.14300422515,-6.26318883068139,27.8174835723073,14.8005473779177,255.57818079417,-189.792962281249,3669.18471705368,0,0,0,420.289406550264,29219.2500151343,518.745543763809,12056.0071634174,373.567778788698,5074.42454255538,455.601492510617,3343.29762171667,92.6825147837169,3358.28846739436,0,0,0,0,137.825891665936,46.9840331120652,271.533749348916,61.4720356436144
1552068287,24877.3859101763,32217.684606546,8019.52568739822,6517.12762529341,65125.1346152663,7530.05427800155,9444530.17546845,0,0,0,0,0,0,0,0,0,0,25353.6685084052,25548.2238390513,23870.8664663592,28794.9396078176,10882.7443011375,8022.15218452678,65157.7785134938,0,0,0,0,0,0,0,0,0,0,0,0,25648.1549221033,25468.1138999378,23204.832977318,25881.0776365891,9503.17685634998,9714.58223758349,-8.60081258746355,29.7368404985906,14.2802247355652,253.775349184742,-187.750962965474,3671.03946902792,0,0,0,417.451725931586,29218.2612079585,517.227035554358,12055.6830833877,372.216209697732,5073.68391940476,453.388118503286,3344.47524092785,93.0286917860921,3359.5868655609,0,0,0,0,139.254670538375,47.545543869624,271.315991173378,61.4493915835083
1552068292,24878.280744818,32218.2924166809,8020.01635125652,6519.41732818349,65124.8941566455,7529.70349570882,9444527.72677937,0,0,0,0,0,0,0,0,0,0,25351.4209758895,25548.1329173957,23871.2725853839,28793.3074458149,10883.392562668,8022.3295627757,65158.8314188516,0,0,0,0,0,0,0,0,0,0,0,0,25650.1346005928,25469.9979310416,23203.7450398067,25881.8481029112,9501.55545338661,9714.86101655376,-8.92304886660702,28.9472918784726,13.1442452392418,253.407132262947,-190.141646228211,3667.74021511687,0,0,0,418.510818444208,29217.7764356564,519.580392303668,12054.4847970268,373.822904124078,5073.07794884565,454.176342865491,3341.77860643878,93.655946168422,3358.4698945379,0,0,0,0,139.360546355435,48.0328516325233,271.673339528521,62.2152478311756
1552068297,24879.9547943732,32219.9168452511,8018.99757041357,6515.94815154017,65125.7026486011,7529.9466877524,9444529.07988054,0,0,0,0,0,0,0,0,0,0,25351.5715802199,25548.754179941,23871.7991950162,28792.9815292977,10883.1607133261,8020.50613761884,65158.8624963885,0,0,0,0,0,0,0,0,0,0,0,0,25648.8019462014,25470.3404322936,23205.6496154837,25882.370948064,9501.47973319814,9713.15232256216,-8.62715137149271,30.0816571643405,12.3181737367428,255.951574115617,-189.719191407586,3670.48790320182,0,0,0,418.848681035689,29220.340918198,520.153081288744,12056.053716344,373.207150292014,5074.05011218066,453.56980314535,3344.22517914032,94.5553452705005,3357.53508729286,0,0,0,0,138.211913769485,49.2562956732361,271.86495962021,62.4198386786887
1552068302,24878.1844961322,32219.7288162146,8020.0734200987,6519.14616683413,65125.10817309,7530.86525207885,9444530.39347239,0,0,0,0,0,0,0,0,0,0,25349.7121890985,25547.4559331482,23871.521679886,28794.7072052003,10882.4288760213,8021.18898240619,65159.6547290729,0,0,0,0,0,0,0,0,0,0,0,0,25649.5202183696,25471.5403576407,23203.0909027189,25881.9359687767,9502.47838415848,9713.82082268204,-9.29902162193818,29.0912899676085,13.4743794789636,256.602478791359,-189.417458402102,3671.13019130737,0,0,0,417.643487695873,29220.4199365842,519.736305759716,12057.3371262361,373.885616057715,5074.62176569457,452.249232237638,3343.54089292667,94.8843264061309,3359.98624677039,0,0,0,0,138.769242296288,48.1965181549385,272.872368153124,62.1739734231475
1552068307,24874.7854531439,32218.8140196944,8019.37724213924,6518.03242225266,65124.9196355162,7531.45887232072,9444529.96435248,0,0,0,0,0,0,0,0,0,0,25351.1731528493,25548.7164708758,23871.860059902,28794.10536083,10881.127944958,8022.41246990599,65159.7481564497,0,0,0,0,0,0,0,0,0,0,0,0,25648.2832879907,25468.0950307165,23204.2118802651,25882.5600046142,9505.52025907426,9714.31531207733,-9.88266650171555,31.3529593303304,15.2438713707324,253.74681460445,-188.073774831779,3669.76436442598,0,0,0,419.072735979609,29219.7899367282,517.722101805089,12053.6233582099,374.867271198884,5074.90650835344,455.29567680235,3343.12603150499,94.4397900533712,3356.76952661404,0,0,0,0,139.491127632822,47.2973512274472,272.912643887139,61.8076116697075
1552122415,18003.6759103739,32690.9598141841,8281.83656038244,16181.2841258329,65295.7144319856,7090.70239069521,4294457144.49224,0,0,0,0,0,0,0,0,0,0,17104.580761751,17181.3415848901,16482.925941137,53563.3638053184,4294966999.28859,60021.6434937084,65255.6167585337,0,0,0,0,0,0,0,0,0,0,0,0,17091.7965445479,17231.2792971618,15549.6834052917,17359.5262433335,9467.27508981192,9367.31355764297,18.3477759902877,8.49696088953749,29.9017439320113,-3858.59315323937,15.6966773486582,-499.31698654246,0,0,0,400.278679230603,29190.2828436923,529.173267909245,12090.7059931289,405.046642716027,5057.23698648004,411.934042814758,3346.49388756503,85.9351221194711,3344.7943402979,0,55.4323832096137,0,44.8785061127534,144.490265742105,63.5037706180991,289.237123809444,68.9966050971471
