timeStamp,Exp0_OxygenTemp,Exp0_Oxygendphi,Exp0_OxygenpercentO2,Exp0_OxygensingelIntensity,Exp0_OxygenAmbientLight,Exp0_PhValue,Exp0_PresensO2value,Exp0_PH calTemp,Exp0_PH Ref Amplitude,Exp0_PH Amplitude,Exp0_PH Phase shift,Exp0_PH calibration Pressure,Exp0_Presens 02 Ref Amp,Exp0_Presens 02 Amp,Exp0_Presens 02 Phase,Exp0_Presens 02 cal Temp,Exp0_Presens errorcode,Exp0_TempPump,Exp0_TempCamera,Exp1_OxygenTemp,Exp1_Oxygendphi,Exp1_OxygenpercentO2,Exp1_OxygensingelIntensity,Exp1_OxygenAmbientLight,Exp1_PhValue,Exp1_PresensO2value,Exp1_PH calTemp,Exp1_PH Ref Amplitude,Exp1_PH Amplitude,Exp1_PH Phase shift,Exp1_PH calibration Pressure,Exp1_Presens 02 Ref Amp,Exp1_Presens 02 Amp,Exp1_Presens 02 Phase,Exp1_Presens 02 cal Temp,Exp1_Presens errorcode,Exp1_TempPump,Exp1_TempCamera,Temp_airHighPresision,Temp_Heater,Pressure_Electronics,Pressure_LateAccess,Imu_gyroX,Imu_gyroY,Imu_gyroZ,Imu_accelegrationX,Imu_accelegrationY,Imu_accelegrationZ,Imu_orientationX,Imu_orientationY,Imu_orientationZ,36V current,36V voltage,12V current,12V voltage,5V current,5V voltage,3V current,3V voltage,ssd current,ssd voltage,pump0 current,pump0 voltage,pump1 current,pump1 voltage,flowCellLed0 current,flowCellLed0 voltage,flowCellLed1 current,flowCellLed1 voltage 
1552123903,24122,32631,7719,13977,65197,7058,2089651,0,0,0,0,0,0,0,0,0,0,22187,22312,18018,53456,4294966946,53380,65190,0,0,0,0,0,0,0,0,0,0,0,0,22937,21750,18376,23250,9443,9467,-36,-29,-38,-3914,-8,-537,0,0,0,400,29832,483,12010,363,5017,727,3303,340,3273,0,0,0,1,95,7,232,17
1552123908,24153,32625,7721,14045,65090,7058,2088863,0,0,0,0,0,0,0,0,0,0,22187,22312,18023,53476,4294966941,53220,65069,0,0,0,0,0,0,0,0,0,0,0,0,22937,21750,18398,23312,9443,9467,-36,-29,-46,-3920,-24,-513,0,0,0,360,29831,483,12010,454,5017,409,3307,50,3296,0,0,0,1,95,6,232,16
1552123915,24176,32626,7719,13985,65128,7058,2087732,0,0,0,0,0,0,0,0,0,0,22250,22375,18038,53448,4294966948,53312,65066,0,0,0,0,0,0,0,0,0,0,0,0,23000,21812,18376,23312,9442,9467,-32,-34,-42,-3944,-34,-534,0,0,0,400,29812,483,12010,484,5015,636,3303,310,3277,0,1,0,1,95,7,232,16
1552123920,24197,32668,7689,13981,65202,7057,2086580,0,0,0,0,0,0,0,0,0,0,22187,22375,18044,53451,4294966947,53168,65104,0,0,0,0,0,0,0,0,0,0,0,0,23000,21812,18408,23312,9441,9466,-34,-35,-46,-3925,-62,-547,0,0,0,360,29810,483,12010,454,5017,727,3303,320,3273,0,0,0,1,95,6,232,17
1552123925,24225,32679,7680,14026,65255,7058,2087346,0,0,0,0,0,0,0,0,0,0,22250,22375,18051,53458,4294966946,53120,65053,0,0,0,0,0,0,0,0,0,0,0,0,23000,21812,18398,23312,9442,9468,-35,-25,-40,-3928,-33,-523,0,0,0,320,29812,483,12010,424,5017,409,3307,50,3296,0,1,0,1,95,7,232,17
1552123930,24233,32628,7712,13989,65128,7058,2085849,0,0,0,0,0,0,0,0,0,0,22250,22375,18062,53460,4294966945,53284,65143,0,0,0,0,0,0,0,0,0,0,0,0,23062,21812,18419,23375,9443,9467,-35,-29,-43,-3903,-29,-542,0,0,0,400,29787,483,12008,484,5016,681,3301,370,3275,0,0,0,1,95,7,232,17
1552123937,24257,32661,7689,13977,64965,7058,2083727,0,0,0,0,0,0,0,0,0,0,22250,22375,18067,53462,4294966945,53204,65147,0,0,0,0,0,0,0,0,0,0,0,0,23062,21812,18430,23375,9443,9466,-34,-25,-43,-3925,-31,-527,0,0,0,360,29790,483,12008,303,5015,636,3303,340,3271,0,1,0,1,95,7,232,17
1552123943,24277,32655,7692,13985,65108,7058,2083324,0,0,0,0,0,0,0,0,0,0,22250,22437,18083,53448,4294966948,53224,65172,0,0,0,0,0,0,0,0,0,0,0,0,23062,21875,18430,23375,9442,9469,-37,-34,-41,-3913,-33,-488,0,0,0,360,29782,483,12010,545,5013,409,3307,50,3296,0,0,0,2,95,6,232,17
1552123948,24293,32665,7684,14045,65153,7058,2081461,0,0,0,0,0,0,0,0,0,0,22312,22437,18088,53455,4294966946,53204,65181,0,0,0,0,0,0,0,0,0,0,0,0,23062,21875,18440,23375,9445,9469,-32,-25,-45,-3926,4,-540,0,0,0,360,29777,483,12010,484,5015,409,3307,50,3297,0,0,0,0,95,6,232,17
1552123954,24319,32680,7671,14022,65305,7058,2079412,0,0,0,0,0,0,0,0,0,0,22312,22437,18098,53459,4294966945,53104,65168,0,0,0,0,0,0,0,0,0,0,0,0,23062,21875,18472,23375,9444,9469,-35,-29,-43,-3906,-30,-543,0,0,0,360,29770,483,12010,424,5020,409,3307,50,3296,0,0,0,0,95,7,232,17
1552123959,24340,32678,7671,14097,65254,7059,2079121,0,0,0,0,0,0,0,0,0,0,22312,22437,18096,53458,4294966946,53112,65207,0,0,0,0,0,0,0,0,0,0,0,0,23125,21875,18462,23437,9444,9474,-34,-30,-42,-3920,-18,-535,0,0,0,400,29752,483,12008,484,5016,636,3302,310,3276,0,1,0,1,95,6,232,16
1552123964,24355,32641,7695,13993,65149,7058,2076515,0,0,0,0,0,0,0,0,0,0,22312,22437,18114,53459,4294966945,53012,65038,0,0,0,0,0,0,0,0,0,0,0,0,23125,21875,18451,23437,9443,9472,-32,-27,-47,-3898,-16,-549,0,0,0,360,29753,483,12008,484,5012,409,3307,50,3296,0,0,0,1,95,7,232,17
