timeStamp,Exp0_OxygenTemp,Exp0_Oxygendphi,Exp0_OxygenpercentO2,Exp0_OxygensingelIntensity,Exp0_OxygenAmbientLight,Exp0_PhValue,Exp0_PresensO2value,Exp0_PH calTemp,Exp0_PH Ref Amplitude,Exp0_PH Amplitude,Exp0_PH Phase shift,Exp0_PH calibration Pressure,Exp0_Presens 02 Ref Amp,Exp0_Presens 02 Amp,Exp0_Presens 02 Phase,Exp0_Presens 02 cal Temp,Exp0_Presens errorcode,Exp0_TempPump,Exp0_TempCamera,Exp1_OxygenTemp,Exp1_Oxygendphi,Exp1_OxygenpercentO2,Exp1_OxygensingelIntensity,Exp1_OxygenAmbientLight,Exp1_PhValue,Exp1_PresensO2value,Exp1_PH calTemp,Exp1_PH Ref Amplitude,Exp1_PH Amplitude,Exp1_PH Phase shift,Exp1_PH calibration Pressure,Exp1_Presens 02 Ref Amp,Exp1_Presens 02 Amp,Exp1_Presens 02 Phase,Exp1_Presens 02 cal Temp,Exp1_Presens errorcode,Exp1_TempPump,Exp1_TempCamera,Temp_airHighPresision,Temp_Heater,Pressure_Electronics,Pressure_LateAccess,Imu_gyroX,Imu_gyroY,Imu_gyroZ,Imu_accelegrationX,Imu_accelegrationY,Imu_accelegrationZ,Imu_orientationX,Imu_orientationY,Imu_orientationZ,36V current,36V voltage,12V current,12V voltage,5V current,5V voltage,3V current,3V voltage,ssd current,ssd voltage,pump0 current,pump0 voltage,pump1 current,pump1 voltage,flowCellLed0 current,flowCellLed0 voltage,flowCellLed1 current,flowCellLed1 voltage 
1552123785,23641,32569,7800,13689,65236,7056,2085232,0,0,0,0,0,0,0,0,0,0,21937,22062,17828,53462,4294966944,53832,65262,0,0,0,0,0,0,0,0,0,0,0,0,22687,21437,18216,23000,9445,9461,-35,-25,-44,-3919,-27,-547,0,0,0,360,30018,483,12010,303,5007,681,3303,340,3273,0,0,0,1,95,7,232,17
1552123791,23672,32589,7784,13821,65152,7057,2083662,0,0,0,0,0,0,0,0,0,0,21937,22062,17836,53470,4294966943,53812,65307,0,0,0,0,0,0,0,0,0,0,0,0,22687,21437,18216,23062,9444,9457,-33,-37,-47,-3902,-34,-582,0,0,0,360,30008,483,12010,454,5017,409,3307,50,3296,0,0,0,0,95,7,232,17
1552123796,23690,32584,7786,13741,65196,7057,2083816,0,0,0,0,0,0,0,0,0,0,21937,22062,17841,53469,4294966943,53700,65164,0,0,0,0,0,0,0,0,0,0,0,0,22687,21500,18205,23062,9444,9459,-29,-30,-37,-3938,-7,-535,0,0,0,360,29997,516,12011,454,5018,409,3307,50,3296,0,0,0,1,95,6,232,17
1552123803,23724,32603,7771,13861,65123,7057,2084402,0,0,0,0,0,0,0,0,0,0,22000,22125,17851,53473,4294966942,53796,65191,0,0,0,0,0,0,0,0,0,0,0,0,22750,21500,18226,23062,9445,9459,-34,-36,-42,-3913,-30,-522,0,0,0,320,29992,483,12011,424,5016,409,3306,50,3298,0,0,0,1,95,6,232,18
1552123808,23748,32584,7781,13797,65105,7057,2085288,0,0,0,0,0,0,0,0,0,0,22000,22125,17857,53455,4294966946,53656,65206,0,0,0,0,0,0,0,0,0,0,0,0,22750,21500,18237,23062,9443,9461,-27,-29,-43,-3927,-19,-529,0,0,0,400,29963,516,12011,424,5016,772,3303,340,3268,0,0,0,1,95,7,232,15
1552123814,23776,32599,7769,13753,65147,7057,2084526,0,0,0,0,0,0,0,0,0,0,22000,22125,17872,53468,4294966943,53632,65185,0,0,0,0,0,0,0,0,0,0,0,0,22750,21500,18248,23062,9444,9456,-33,-26,-44,-3926,-23,-538,0,0,0,360,29972,500,12010,393,5017,409,3308,50,3296,0,0,0,1,95,6,232,17
1552123819,23799,32578,7782,13809,65072,7057,2084692,0,0,0,0,0,0,0,0,0,0,22000,22125,17880,53456,4294966946,53760,65115,0,0,0,0,0,0,0,0,0,0,0,0,22750,21562,18248,23062,9445,9462,-32,-34,-45,-3898,-17,-519,0,0,0,360,29966,483,12008,515,5011,409,3307,50,3296,0,0,0,0,95,7,232,17
1552123824,23810,32561,7792,13761,65171,7057,2085195,0,0,0,0,0,0,0,0,0,0,22000,22125,17890,53471,4294966943,53700,65186,0,0,0,0,0,0,0,0,0,0,0,0,22750,21562,18259,23125,9445,9460,-32,-29,-38,-3913,-36,-533,0,0,0,320,29967,516,12010,303,5020,409,3307,50,3296,0,0,0,1,95,6,232,16
1552123829,23828,32593,7768,13825,65075,7057,2086334,0,0,0,0,0,0,0,0,0,0,22062,22187,17901,53458,4294966945,53696,65213,0,0,0,0,0,0,0,0,0,0,0,0,22812,21562,18259,23125,9444,9461,-35,-23,-42,-3950,-16,-586,0,0,0,320,29955,483,12010,303,5015,409,3307,50,3298,0,0,0,1,95,6,232,18
1552123834,23854,32596,7765,13837,65081,7057,2086424,0,0,0,0,0,0,0,0,0,0,22062,22187,17903,53457,4294966946,53400,65224,0,0,0,0,0,0,0,0,0,0,0,0,22812,21562,18280,23125,9445,9462,-31,-33,-42,-3921,-25,-529,0,0,0,360,29941,516,12008,484,5017,409,3308,50,3297,0,0,0,1,95,7,232,17
1552123840,23877,32596,7763,13789,65122,7057,2088089,0,0,0,0,0,0,0,0,0,0,22062,22187,17916,53469,4294966943,53628,65253,0,0,0,0,0,0,0,0,0,0,0,0,22812,21625,18280,23125,9446,9463,-28,-31,-40,-3887,-24,-543,0,0,0,360,29932,516,12010,515,5012,409,3307,50,3296,0,0,0,1,95,7,232,17
1552123845,23901,32597,7760,13857,65207,7057,2088352,0,0,0,0,0,0,0,0,0,0,22062,22187,17919,53462,4294966945,53520,65174,0,0,0,0,0,0,0,0,0,0,0,0,22812,21562,18291,23125,9446,9464,-40,-25,-45,-3921,-54,-540,0,0,0,400,29913,483,12010,575,5020,636,3303,320,3276,0,0,0,1,95,6,232,17
